Status,Name,Adv,Date,Key,Contents
Tropical Storm,Lisa,8,1998-10-07T15:00:00Z,NA,NA
Tropical Storm,Lisa,9,1998-10-07T21:00:00Z,NA,NA
Tropical Storm,Lisa,10,1998-10-08T03:00:00Z,NA,NA
Tropical Storm,Lisa,11,1998-10-08T09:00:00Z,NA,NA
Tropical Storm,Lisa,12,1998-10-08T15:00:00Z,NA,NA
Tropical Storm,Lisa,13,1998-10-08T21:00:00Z,NA,NA
Tropical Storm,Lisa,14,1998-10-09T03:00:00Z,NA,NA
Tropical Storm,Lisa,15,1998-10-09T09:00:00Z,NA,NA
Hurricane,Lisa,16,1998-10-09T15:00:00Z,NA,NA
Hurricane,Lisa,17,1998-10-09T21:00:00Z,NA,NA
Tropical Depression,Thirteen,1,1998-10-22T03:00:00Z,NA,NA
Tropical Depression,Thirteen,2,1998-10-22T09:00:00Z,NA,NA
Tropical Depression,Thirteen,3,1998-10-22T15:00:00Z,NA,NA
Tropical Storm,Mitch,4,1998-10-22T21:00:00Z,NA,NA
Tropical Storm,Mitch,5,1998-10-23T03:00:00Z,NA,NA
Tropical Storm,Mitch,6,1998-10-23T09:00:00Z,NA,NA
Tropical Storm,Mitch,7,1998-10-23T15:00:00Z,NA,NA
Tropical Storm,Mitch,8,1998-10-23T21:00:00Z,NA,NA
Tropical Storm,Mitch,9,1998-10-24T03:00:00Z,NA,NA
Hurricane,Mitch,10,1998-10-24T09:00:00Z,NA,NA
Hurricane,Mitch,11,1998-10-24T15:00:00Z,NA,NA
Hurricane,Mitch,11A,1998-10-24T18:00:00Z,NA,NA
Hurricane,Mitch,12,1998-10-24T21:00:00Z,NA,NA
Hurricane,Mitch,12A,1998-10-25T00:00:00Z,NA,NA
Hurricane,Mitch,13,1998-10-25T03:00:00Z,NA,NA
Hurricane,Mitch,13A,1998-10-25T06:00:00Z,NA,NA
Hurricane,Mitch,14,1998-10-25T09:00:00Z,NA,NA
Hurricane,Mitch,15,1998-10-25T12:00:00Z,NA,NA
Hurricane,Mitch,16,1998-10-25T15:00:00Z,NA,NA
Hurricane,Mitch,16A,1998-10-25T18:00:00Z,NA,NA
Hurricane,Mitch,17,1998-10-25T21:00:00Z,NA,NA
Hurricane,Mitch,17A,1998-10-26T00:00:00Z,NA,NA
Hurricane,Mitch,18,1998-10-26T03:00:00Z,NA,NA
Hurricane,Mitch,18A,1998-10-26T06:00:00Z,NA,NA
Hurricane,Mitch,19,1998-10-26T09:00:00Z,NA,NA
Hurricane,Mitch,19A,1998-10-26T12:00:00Z,NA,NA
Hurricane,Mitch,20,1998-10-26T15:00:00Z,NA,NA
Hurricane,Mitch,20A,1998-10-26T18:00:00Z,NA,NA
Hurricane,Mitch,21,1998-10-26T21:00:00Z,NA,NA
Hurricane,Mitch,21A,1998-10-27T00:00:00Z,NA,NA
Hurricane,Mitch,22,1998-10-27T03:00:00Z,NA,NA
Hurricane,Mitch,22A,1998-10-27T06:00:00Z,NA,NA
Hurricane,Mitch,23,1998-10-27T09:00:00Z,NA,NA
Hurricane,Mitch,23A,1998-10-27T12:00:00Z,NA,NA
Hurricane,Mitch,24,1998-10-27T15:00:00Z,NA,NA
Hurricane,Mitch,24A,1998-10-27T18:00:00Z,NA,NA
Hurricane,Mitch,25,1998-10-27T21:00:00Z,NA,NA
Hurricane,Mitch,25A,1998-10-28T00:00:00Z,NA,NA
Hurricane,Mitch,26,1998-10-28T03:00:00Z,NA,NA
Hurricane,Mitch,26A,1998-10-28T06:00:00Z,NA,NA
Hurricane,Mitch,27,1998-10-28T09:00:00Z,NA,NA
Hurricane,Mitch,27A,1998-10-28T12:00:00Z,NA,NA
Hurricane,Mitch,28,1998-10-28T15:00:00Z,NA,NA
Hurricane,Mitch,28A,1998-10-28T18:00:00Z,NA,NA
Hurricane,Mitch,29,1998-10-28T21:00:00Z,NA,NA
Hurricane,Mitch,29A,1998-10-29T00:00:00Z,NA,NA
Hurricane,Mitch,30,1998-10-29T03:00:00Z,NA,NA
Hurricane,Mitch,30A,1998-10-29T06:00:00Z,NA,NA
Hurricane,Mitch,31,1998-10-29T09:00:00Z,NA,NA
Hurricane,Mitch,31A,1998-10-29T12:00:00Z,NA,NA
Hurricane,Mitch,32,1998-10-29T15:00:00Z,NA,NA
Hurricane,Mitch,32A,1998-10-29T18:00:00Z,NA,NA
Tropical Storm,Mitch,33,1998-10-29T21:00:00Z,NA,NA
Tropical Storm,Mitch,33A,1998-10-30T00:00:00Z,NA,NA
Tropical Storm,Mitch,34,1998-10-30T03:00:00Z,NA,NA
Tropical Storm,Mitch,34A,1998-10-30T06:00:00Z,NA,NA
Tropical Storm,Mitch,35,1998-10-30T09:00:00Z,NA,NA
Tropical Storm,Mitch,35A,1998-10-30T12:00:00Z,NA,NA
Tropical Storm,Mitch,36,1998-10-30T15:00:00Z,NA,NA
Tropical Storm,Mitch,36A,1998-10-30T18:00:00Z,NA,NA
Tropical Storm,Mitch,37,1998-10-30T21:00:00Z,NA,NA
Tropical Storm,Mitch,37A,1998-10-31T00:00:00Z,NA,NA
Tropical Storm,Mitch,38,1998-10-31T03:00:00Z,NA,NA
Tropical Storm,Mitch,38A,1998-10-31T18:00:00Z,NA,NA
Tropical Storm,Mitch,39,1998-10-31T09:00:00Z,NA,NA
Tropical Storm,Mitch,39A,1998-10-31T12:00:00Z,NA,NA
Tropical Depression,Mitch,40,1998-10-31T15:00:00Z,NA,NA
Tropical Depression,Mitch,41,1998-10-31T21:00:00Z,NA,NA
Tropical Depression,Mitch,42,1998-11-01T03:00:00Z,NA,NA
Tropical Depression,Mitch,43,1998-11-01T09:00:00Z,NA,NA
Tropical Depression,Mitch,44,1998-11-01T15:00:00Z,NA,NA
Tropical Depression,Mitch,45,1998-11-01T21:00:00Z,NA,NA
Tropical Storm,Mitch,46,1998-11-03T21:00:00Z,NA,NA
Tropical Storm,Mitch,46A,1998-11-04T00:00:00Z,NA,NA
Tropical Storm,Mitch,47,1998-11-04T03:00:00Z,NA,NA
Tropical Storm,Mitch,47,1998-11-04T18:00:00Z,NA,NA
Tropical Depression,Mitch,48,1998-11-04T09:00:00Z,NA,NA
Tropical Storm,Mitch,49,1998-11-04T15:00:00Z,NA,NA
Tropical Storm,Mitch,49A,1998-11-04T18:00:00Z,NA,NA
Tropical Storm,Mitch,50,1998-11-04T21:00:00Z,NA,NA
Tropical Storm,Mitch,50A,1998-11-05T00:00:00Z,NA,NA
Tropical Storm,Mitch,51,1998-11-05T03:00:00Z,NA,NA
Tropical Storm,Mitch,51A,1998-11-05T06:00:00Z,NA,NA
Tropical Storm,Mitch,52,1998-11-05T09:00:00Z,NA,NA
Tropical Storm,Mitch,52A,1998-11-05T12:00:00Z,NA,NA
Tropical Storm,Mitch,53,1998-11-05T15:00:00Z,NA,NA
Tropical Storm,Mitch,53A,1998-11-05T18:00:00Z,NA,NA
Tropical Storm,Mitch,54,1998-11-05T21:00:00Z,NA,NA
Tropical Storm,Nicole,1,1998-11-24T12:00:00Z,NA,NA
Tropical Storm,Nicole,2,1998-11-24T15:00:00Z,NA,NA
Tropical Storm,Nicole,3,1998-11-24T21:00:00Z,NA,NA
Tropical Storm,Nicole,4,1998-11-25T03:00:00Z,NA,NA
Tropical Storm,Nicole,5,1998-11-25T09:00:00Z,NA,NA
Tropical Storm,Nicole,6,1998-11-25T15:00:00Z,NA,NA
Tropical Storm,Nicole,7,1998-11-25T21:00:00Z,NA,NA
Tropical Storm,Nicole,8,1998-11-26T03:00:00Z,NA,NA
Tropical Depression,Nicole,9,1998-11-26T09:00:00Z,NA,NA
Tropical Depression,Nicole,10,1998-11-26T15:00:00Z,NA,NA
Tropical Depression,Nicole,11,1998-11-27T15:00:00Z,NA,NA
Tropical Storm,Nicole,12,1998-11-27T21:00:00Z,NA,NA
Tropical Storm,Nicole,13,1998-11-28T03:00:00Z,NA,NA
Tropical Storm,Nicole,14,1998-11-28T09:00:00Z,NA,NA
Tropical Storm,Nicole,15,1998-11-28T15:00:00Z,NA,NA
Tropical Storm,Nicole,16,1998-11-28T21:00:00Z,NA,NA
Tropical Storm,Nicole,17,1998-11-29T03:00:00Z,NA,NA
Tropical Storm,Nicole,18,1998-11-29T09:00:00Z,NA,NA
Tropical Storm,Nicole,19,1998-11-29T15:00:00Z,NA,NA
Tropical Storm,Nicole,20,1998-11-29T21:00:00Z,NA,NA
Hurricane,Nicole,21,1998-11-30T03:00:00Z,NA,NA
Hurricane,Nicole,22,1998-11-30T09:00:00Z,NA,NA
Hurricane,Nicole,23,1998-11-30T15:00:00Z,NA,NA
Tropical Storm,Celia,2A,1998-07-18T00:00:00Z,NA,NA
Tropical Storm,Celia,3,1998-07-18T03:00:00Z,NA,NA
Tropical Storm,Celia,3A,1998-07-18T06:00:00Z,NA,NA
Tropical Storm,Celia,4,1998-07-18T09:00:00Z,NA,NA
Tropical Storm,Celia,4A,1998-07-18T12:00:00Z,NA,NA
Tropical Storm,Celia,5,1998-07-18T15:00:00Z,NA,NA
Tropical Depression,Seven-E,5,1998-08-07T21:00:00Z,NA,NA
Tropical Depression,Seven-E,5A,1998-08-08T00:00:00Z,NA,NA
Tropical Storm,Frank,6,1998-08-08T03:00:00Z,NA,NA
Tropical Storm,Frank,6A,1998-08-08T06:00:00Z,NA,NA
Tropical Storm,Frank,7,1998-08-08T09:00:00Z,NA,NA
Tropical Storm,Frank,7A,1998-08-08T12:00:00Z,NA,NA
Tropical Storm,Frank,8,1998-08-08T15:00:00Z,NA,NA
Tropical Storm,Frank,8A,1998-08-08T18:00:00Z,NA,NA
Tropical Storm,Frank,9,1998-08-08T21:00:00Z,NA,NA
Tropical Storm,Frank,9A,1998-08-09T00:00:00Z,NA,NA
Tropical Storm,Frank,10,1998-08-09T03:00:00Z,NA,NA
Tropical Storm,Frank,10A,1998-08-09T06:00:00Z,NA,NA
Tropical Depression,Frank,11,1998-08-09T09:00:00Z,NA,NA
Tropical Depression,Frank,12,1998-08-09T15:00:00Z,NA,NA
Tropical Depression,Frank,13,1998-08-09T21:00:00Z,NA,NA
Tropical Depression,Frank,14,1998-08-10T03:00:00Z,NA,NA
Tropical Storm,Isis,1,1998-09-01T21:00:00Z,NA,NA
Tropical Storm,Isis,1A,1998-09-02T00:00:00Z,NA,NA
Tropical Storm,Isis,2,1998-09-02T03:00:00Z,NA,NA
Tropical Storm,Isis,2A,1998-09-02T06:00:00Z,NA,NA
Tropical Storm,Isis,3,1998-09-02T09:00:00Z,NA,NA
Tropical Storm,Isis,3A,1998-09-02T12:00:00Z,NA,NA
Tropical Storm,Isis,4,1998-09-02T15:00:00Z,NA,NA
Tropical Storm,Isis,4A,1998-09-02T18:00:00Z,NA,NA
Hurricane,Isis,5,1998-09-02T21:00:00Z,NA,NA
Hurricane,Isis,5A,1998-09-03T00:00:00Z,NA,NA
Hurricane,Isis,6,1998-09-03T03:00:00Z,NA,NA
Hurricane,Isis,6A,1998-09-03T06:00:00Z,NA,NA
Tropical Storm,Isis,7,1998-09-03T09:00:00Z,NA,NA
Tropical Storm,Isis,7A,1998-09-03T12:00:00Z,NA,NA
Tropical Storm,Isis,8,1998-09-03T15:00:00Z,NA,NA
Tropical Storm,Isis,8A,1998-09-03T18:00:00Z,NA,NA
Tropical Depression,Javier,10,1998-09-09T21:00:00Z,NA,NA
Tropical Depression,Javier,11,1998-09-10T03:00:00Z,NA,NA
Tropical Depression,Javier,12,1998-09-10T09:00:00Z,NA,NA
Tropical Depression,Javier,13,1998-09-10T15:00:00Z,NA,NA
Tropical Depression,Javier,14,1998-09-10T21:00:00Z,NA,NA
Tropical Depression,Javier,15,1998-09-11T03:00:00Z,NA,NA
Tropical Depression,Javier,16,1998-09-11T09:00:00Z,NA,NA
Tropical Depression,Fourteen-E,3,1998-10-15T15:00:00Z,NA,NA
Tropical Depression,Fourteen-E,3A,1998-10-15T18:00:00Z,NA,NA
Tropical Depression,Fourteen-E,4,1998-10-15T21:00:00Z,NA,NA
Tropical Depression,Fourteen-E,4A,1998-10-16T00:00:00Z,NA,NA
Tropical Storm,Lester,5,1998-10-16T03:00:00Z,NA,NA
Tropical Storm,Lester,5A,1998-10-16T06:00:00Z,NA,NA
Tropical Storm,Lester,6,1998-10-16T09:00:00Z,NA,NA
Tropical Storm,Lester,6A,1998-10-16T12:00:00Z,NA,NA
Tropical Storm,Lester,7,1998-10-16T15:00:00Z,NA,NA
Tropical Storm,Lester,7A,1998-10-16T18:00:00Z,NA,NA
Hurricane,Lester,8,1998-10-16T21:00:00Z,NA,NA
Hurricane,Lester,8A,1998-10-17T00:00:00Z,NA,NA
Hurricane,Lester,9,1998-10-17T03:00:00Z,NA,NA
Hurricane,Lester,9A,1998-10-17T06:00:00Z,NA,NA
Hurricane,Lester,10,1998-10-17T09:00:00Z,NA,NA
Hurricane,Lester,10A,1998-10-17T12:00:00Z,NA,NA
Hurricane,Lester,11,1998-10-17T15:00:00Z,NA,NA
Hurricane,Lester,11A,1998-10-17T18:00:00Z,NA,NA
Hurricane,Lester,12,1998-10-17T21:00:00Z,NA,NA
Hurricane,Lester,12A,1998-10-18T00:00:00Z,NA,NA
Hurricane,Lester,13,1998-10-18T03:00:00Z,NA,NA
Hurricane,Lester,13A,1998-10-18T06:00:00Z,NA,NA
Hurricane,Lester,14,1998-10-18T09:00:00Z,NA,NA
Hurricane,Lester,14A,1998-10-18T12:00:00Z,NA,NA
Hurricane,Lester,15,1998-10-18T15:00:00Z,NA,NA
Hurricane,Lester,15A,1998-10-18T18:00:00Z,NA,NA
Hurricane,Lester,16,1998-10-18T21:00:00Z,NA,NA
Hurricane,Lester,16A,1998-10-19T00:00:00Z,NA,NA
Hurricane,Lester,17,1998-10-19T03:00:00Z,NA,NA
Hurricane,Lester,17A,1998-10-19T06:00:00Z,NA,NA
Hurricane,Lester,18,1998-10-19T09:00:00Z,NA,NA
Hurricane,Lester,18A,1998-10-19T12:00:00Z,NA,NA
Hurricane,Lester,19,1998-10-19T15:00:00Z,NA,NA
Hurricane,Lester,19A,1998-10-19T18:00:00Z,NA,NA
Hurricane,Lester,20,1998-10-19T21:00:00Z,NA,NA
Tropical Storm,Madeline,2,1998-10-16T15:00:00Z,NA,NA
Tropical Storm,Madeline,2A,1998-10-16T18:00:00Z,NA,NA
Tropical Storm,Madeline,3,1998-10-16T21:00:00Z,NA,NA
Tropical Storm,Madeline,3A,1998-10-17T00:00:00Z,NA,NA
Tropical Storm,Madeline,4,1998-10-17T03:00:00Z,NA,NA
Tropical Storm,Madeline,4A,1998-10-17T06:00:00Z,NA,NA
Tropical Storm,Madeline,5,1998-10-17T09:00:00Z,NA,NA
Tropical Storm,Madeline,5A,1998-10-17T12:00:00Z,NA,NA
Tropical Storm,Madeline,6,1998-10-17T15:00:00Z,NA,NA
Tropical Storm,Madeline,6A,1998-10-17T18:00:00Z,NA,NA
Hurricane,Madeline,7,1998-10-17T21:00:00Z,NA,NA
Hurricane,Madeline,7A,1998-10-18T00:00:00Z,NA,NA
Hurricane,Madeline,8,1998-10-18T03:00:00Z,NA,NA
Hurricane,Madeline,8A,1998-10-18T06:00:00Z,NA,NA
Hurricane,Madeline,9,1998-10-18T09:00:00Z,NA,NA
Hurricane,Madeline,9A,1998-10-18T12:00:00Z,NA,NA
Hurricane,Madeline,10,1998-10-18T15:00:00Z,NA,NA
Hurricane,Madeline,10A,1998-10-18T18:00:00Z,NA,NA
Hurricane,Madeline,11A,1998-10-19T00:00:00Z,NA,NA
Hurricane,Madeline,12,1998-10-19T03:00:00Z,NA,NA
Hurricane,Madeline,12A,1998-10-19T06:00:00Z,NA,NA
Hurricane,Madeline,13,1998-10-19T09:00:00Z,NA,NA
Hurricane,Madeline,13A,1998-10-19T12:00:00Z,NA,NA
Hurricane,Madeline,14,1998-10-19T15:00:00Z,NA,NA
Tropical Storm,Madeline,15,1998-10-19T18:00:00Z,NA,NA
Tropical Storm,Madeline,16,1998-10-19T21:00:00Z,NA,NA
Tropical Depression,Madeline,17,1998-10-20T00:00:00Z,NA,NA
Tropical Depression,Madeline,18,1998-10-20T03:00:00Z,NA,NA
Tropical Depression,One,1,1999-06-11T21:00:00Z,NA,NA
Tropical Depression,One,2,1999-06-12T03:00:00Z,NA,NA
Tropical Depression,One,3,1999-06-12T09:00:00Z,NA,NA
Tropical Storm,Arlene,4,1999-06-12T15:00:00Z,NA,NA
Tropical Storm,Arlene,5,1999-06-12T21:00:00Z,NA,NA
Tropical Storm,Arlene,6,1999-06-13T03:00:00Z,NA,NA
Tropical Storm,Arlene,7,1999-06-13T09:00:00Z,NA,NA
Tropical Storm,Arlene,8,1999-06-13T15:00:00Z,NA,NA
Tropical Storm,Arlene,9,1999-06-13T21:00:00Z,NA,NA
Tropical Storm,Arlene,10,1999-06-14T03:00:00Z,NA,NA
Tropical Storm,Arlene,11,1999-06-14T09:00:00Z,NA,NA
Tropical Storm,Arlene,12,1999-06-14T15:00:00Z,NA,NA
Tropical Storm,Arlene,12A,1999-06-14T18:00:00Z,NA,NA
Tropical Storm,Arlene,13,1999-06-14T21:00:00Z,NA,NA
Tropical Storm,Arlene,13A,1999-06-15T00:00:00Z,NA,NA
Tropical Storm,Arlene,14,1999-06-15T03:00:00Z,NA,NA
Tropical Storm,Arlene,14A,1999-06-15T06:00:00Z,NA,NA
Tropical Storm,Arlene,15,1999-06-15T09:00:00Z,NA,NA
Tropical Storm,Arlene,15A,1999-06-15T12:00:00Z,NA,NA
Tropical Storm,Arlene,16,1999-06-15T15:00:00Z,NA,NA
Tropical Storm,Arlene,16A,1999-06-15T18:00:00Z,NA,NA
Tropical Storm,Arlene,17,1999-06-15T21:00:00Z,NA,NA
Tropical Storm,Arlene,17A,1999-06-16T00:00:00Z,NA,NA
Tropical Storm,Arlene,18,1999-06-16T03:00:00Z,NA,NA
Tropical Storm,Arlene,18A,1999-06-16T06:00:00Z,NA,NA
Tropical Storm,Arlene,19,1999-06-16T06:00:00Z,NA,NA
Tropical Storm,Arlene,20,1999-06-16T09:00:00Z,NA,NA
Tropical Storm,Arlene,20A,1999-06-16T12:00:00Z,NA,NA
Tropical Storm,Arlene,21,1999-06-16T15:00:00Z,NA,NA
Tropical Storm,Arlene,21A,1999-06-16T18:00:00Z,NA,NA
Tropical Storm,Arlene,22,1999-06-16T21:00:00Z,NA,NA
Tropical Storm,Arlene,22A,1999-06-17T00:00:00Z,NA,NA
Tropical Storm,Arlene,23,1999-06-17T03:00:00Z,NA,NA
Tropical Storm,Arlene,23A,1999-06-17T06:00:00Z,NA,NA
Tropical Depression,Arlene,24,1999-06-17T09:00:00Z,NA,NA
Tropical Depression,Arlene,25,1999-06-17T15:00:00Z,NA,NA
Tropical Depression,Arlene,26,1999-06-17T21:00:00Z,NA,NA
Tropical Depression,Arlene,27,1999-06-18T03:00:00Z,NA,NA
Tropical Depression,Two,2,1999-07-03T09:00:00Z,NA,NA
Tropical Depression,Three,1,1999-08-18T21:00:00Z,NA,NA
Tropical Depression,Three,2,1999-08-19T03:00:00Z,NA,NA
Tropical Depression,Three,3,1999-08-19T09:00:00Z,NA,NA
Tropical Depression,Three,4,1999-08-19T15:00:00Z,NA,NA
Tropical Storm,Bret,5,1999-08-19T21:00:00Z,NA,NA
Tropical Storm,Bret,5A,1999-08-20T00:00:00Z,NA,NA
Tropical Storm,Bret,6,1999-08-20T03:00:00Z,NA,NA
Tropical Storm,Bret,6A,1999-08-20T06:00:00Z,NA,NA
Tropical Storm,Bret,7,1999-08-20T09:00:00Z,NA,NA
Tropical Storm,Bret,7A,1999-08-20T12:00:00Z,NA,NA
Tropical Storm,Bret,8,1999-08-20T15:00:00Z,NA,NA
Tropical Storm,Bret,8A,1999-08-20T18:00:00Z,NA,NA
Tropical Storm,Bret,9,1999-08-20T21:00:00Z,NA,NA
Tropical Storm,Bret,9A,1999-08-21T00:00:00Z,NA,NA
Hurricane,Bret,10A,1999-08-21T06:00:00Z,NA,NA
Hurricane,Bret,11,1999-08-21T09:00:00Z,NA,NA
Hurricane,Bret,11,1999-08-21T12:00:00Z,NA,NA
Hurricane,Bret,12,1999-08-21T15:00:00Z,NA,NA
Hurricane,Bret,12A,1999-08-21T18:00:00Z,NA,NA
Hurricane,Bret,13,1999-08-21T21:00:00Z,NA,NA
Hurricane,Bret,13A,1999-08-21T23:00:00Z,NA,NA
Hurricane,Bret,13B,1999-08-22T01:00:00Z,NA,NA
Hurricane,Bret,14,1999-08-22T03:00:00Z,NA,NA
Hurricane,Bret,14B,1999-08-22T07:00:00Z,NA,NA
Hurricane,Bret,15,1999-08-22T09:00:00Z,NA,NA
Hurricane,Bret,15A,1999-08-22T11:00:00Z,NA,NA
Hurricane,Bret,15B,1999-08-22T13:00:00Z,NA,NA
Hurricane,Bret,16,1999-08-22T15:00:00Z,NA,NA
Hurricane,Bret,14A,1999-08-22T17:00:00Z,NA,NA
Hurricane,Bret,16B,1999-08-22T19:00:00Z,NA,NA
Hurricane,Bret,17,1999-08-22T21:00:00Z,NA,NA
Hurricane,Bret,17,1999-08-22T23:00:00Z,NA,NA
Hurricane,Bret,17B,1999-08-23T01:00:00Z,NA,NA
Hurricane,Bret,18,1999-08-23T03:00:00Z,NA,NA
Hurricane,Bret,18B,1999-08-23T07:00:00Z,NA,NA
Hurricane,Bret,19,1999-08-23T09:00:00Z,NA,NA
Hurricane,Bret,19A,1999-08-23T11:00:00Z,NA,NA
Tropical Storm,Bret,19B,1999-08-23T13:00:00Z,NA,NA
Tropical Storm,Bret,20,1999-08-23T15:00:00Z,NA,NA
Hurricane,Bret,18A,1999-08-23T17:00:00Z,NA,NA
Tropical Storm,Bret,20A,1999-08-23T18:00:00Z,NA,NA
Tropical Storm,Bret,21,1999-08-23T21:00:00Z,NA,NA
Tropical Depression,Four,2,1999-08-19T09:00:00Z,NA,NA
Tropical Depression,Four,3,1999-08-19T15:00:00Z,NA,NA
Tropical Depression,Four,4,1999-08-19T21:00:00Z,NA,NA
Tropical Depression,Four,5,1999-08-20T03:00:00Z,NA,NA
Tropical Depression,Four,6,1999-08-20T09:00:00Z,NA,NA
Tropical Depression,Four,7,1999-08-20T15:00:00Z,NA,NA
Tropical Storm,Cindy,8,1999-08-20T21:00:00Z,NA,NA
Tropical Storm,Cindy,9,1999-08-21T03:00:00Z,NA,NA
Tropical Storm,Cindy,10,1999-08-21T09:00:00Z,NA,NA
Tropical Storm,Cindy,11,1999-08-21T15:00:00Z,NA,NA
Tropical Storm,Cindy,12,1999-08-21T21:00:00Z,NA,NA
Hurricane,Cindy,13,1999-08-22T03:00:00Z,NA,NA
Hurricane,Cindy,14,1999-08-22T09:00:00Z,NA,NA
Hurricane,Cindy,15,1999-08-22T15:00:00Z,NA,NA
Tropical Storm,Cindy,16,1999-08-22T21:00:00Z,NA,NA
Tropical Storm,Cindy,17,1999-08-23T03:00:00Z,NA,NA
Tropical Storm,Cindy,18,1999-08-23T09:00:00Z,NA,NA
Tropical Storm,Cindy,19,1999-08-23T15:00:00Z,NA,NA
Tropical Storm,Cindy,20,1999-08-23T21:00:00Z,NA,NA
Tropical Storm,Cindy,21,1999-08-24T03:00:00Z,NA,NA
Tropical Storm,Cindy,22,1999-08-24T09:00:00Z,NA,NA
Tropical Storm,Cindy,23,1999-08-24T15:00:00Z,NA,NA
Tropical Storm,Cindy,24,1999-08-24T21:00:00Z,NA,NA
Tropical Storm,Cindy,25,1999-08-25T03:00:00Z,NA,NA
Tropical Storm,Cindy,26,1999-08-25T09:00:00Z,NA,NA
Tropical Storm,Cindy,27,1999-08-25T15:00:00Z,NA,NA
Tropical Storm,Cindy,28,1999-08-25T21:00:00Z,NA,NA
Hurricane,Cindy,29,1999-08-26T03:00:00Z,NA,NA
Hurricane,Cindy,30,1999-08-26T09:00:00Z,NA,NA
Hurricane,Cindy,31,1999-08-26T15:00:00Z,NA,NA
Hurricane,Cindy,32,1999-08-26T21:00:00Z,NA,NA
Hurricane,Cindy,33,1999-08-27T03:00:00Z,NA,NA
Hurricane,Cindy,34,1999-08-27T09:00:00Z,NA,NA
Hurricane,Cindy,35,1999-08-27T15:00:00Z,NA,NA
Hurricane,Cindy,36,1999-08-27T21:00:00Z,NA,NA
Hurricane,Cindy,37,1999-08-28T03:00:00Z,NA,NA
Hurricane,Cindy,38,1999-08-28T09:00:00Z,NA,NA
Hurricane,Cindy,39,1999-08-28T15:00:00Z,NA,NA
Hurricane,Cindy,40,1999-08-28T21:00:00Z,NA,NA
Hurricane,Cindy,41,1999-08-29T03:00:00Z,NA,NA
Hurricane,Cindy,42,1999-08-29T09:00:00Z,NA,NA
Hurricane,Cindy,43,1999-08-29T15:00:00Z,NA,NA
Hurricane,Cindy,44,1999-08-29T21:00:00Z,NA,NA
Hurricane,Cindy,45,1999-08-30T03:00:00Z,NA,NA
Hurricane,Cindy,46,1999-08-30T09:00:00Z,NA,NA
Hurricane,Cindy,47,1999-08-30T15:00:00Z,NA,NA
Hurricane,Cindy,48,1999-08-30T21:00:00Z,NA,NA
Hurricane,Cindy,49,1999-08-31T03:00:00Z,NA,NA
Tropical Storm,Cindy,50,1999-08-31T09:00:00Z,NA,NA
Tropical Storm,Cindy,51,1999-08-31T15:00:00Z,NA,NA
Tropical Depression,Five,2,1999-08-24T09:00:00Z,NA,NA
Tropical Depression,Five,3,1999-08-24T15:00:00Z,NA,NA
Tropical Storm,Dennis,3A,1999-08-24T18:00:00Z,NA,NA
Tropical Storm,Dennis,4,1999-08-24T21:00:00Z,NA,NA
Tropical Storm,Dennis,4A,1999-08-25T00:00:00Z,NA,NA
Tropical Storm,Dennis,5,1999-08-25T03:00:00Z,NA,NA
Tropical Storm,Dennis,5A,1999-08-25T06:00:00Z,NA,NA
Tropical Storm,Dennis,6,1999-08-25T09:00:00Z,NA,NA
Tropical Storm,Dennis,6A,1999-08-25T12:00:00Z,NA,NA
Tropical Storm,Dennis,7,1999-08-25T15:00:00Z,NA,NA
Tropical Storm,Dennis,7A,1999-08-25T18:00:00Z,NA,NA
Tropical Storm,Dennis,8,1999-08-25T21:00:00Z,NA,NA
Tropical Storm,Dennis,8A,1999-08-26T00:00:00Z,NA,NA
Tropical Storm,Dennis,9,1999-08-26T03:00:00Z,NA,NA
Hurricane,Dennis,9A,1999-08-26T06:00:00Z,NA,NA
Hurricane,Dennis,10,1999-08-26T09:00:00Z,NA,NA
Hurricane,Dennis,10A,1999-08-26T12:00:00Z,NA,NA
Hurricane,Dennis,11,1999-08-26T15:00:00Z,NA,NA
Hurricane,Dennis,11A,1999-08-26T18:00:00Z,NA,NA
Hurricane,Dennis,12,1999-08-26T21:00:00Z,NA,NA
Hurricane,Dennis,12A,1999-08-27T00:00:00Z,NA,NA
Hurricane,Dennis,13,1999-08-27T03:00:00Z,NA,NA
Hurricane,Dennis,13A,1999-08-27T06:00:00Z,NA,NA
Hurricane,Dennis,14,1999-08-27T09:00:00Z,NA,NA
Hurricane,Dennis,14A,1999-08-27T12:00:00Z,NA,NA
Hurricane,Dennis,15,1999-08-27T15:00:00Z,NA,NA
Hurricane,Dennis,15A,1999-08-27T18:00:00Z,NA,NA
Hurricane,Dennis,16,1999-08-27T21:00:00Z,NA,NA
Hurricane,Dennis,16A,1999-08-28T00:00:00Z,NA,NA
Hurricane,Dennis,17,1999-08-28T03:00:00Z,NA,NA
Hurricane,Dennis,17A,1999-08-28T06:00:00Z,NA,NA
Hurricane,Dennis,18,1999-08-28T09:00:00Z,NA,NA
Hurricane,Dennis,18A,1999-08-28T12:00:00Z,NA,NA
Hurricane,Dennis,20,1999-08-28T21:00:00Z,NA,NA
Hurricane,Dennis,20A,1999-08-29T00:00:00Z,NA,NA
Hurricane,Dennis,21,1999-08-29T03:00:00Z,NA,NA
Hurricane,Dennis,21A,1999-08-29T06:00:00Z,NA,NA
