Status,Name,Adv,Date,Location,A,B,C,D,E
Tropical Storm,Isidore,13,2002-09-19T09:00:00Z,GULFPORT MS,0,0,0,3,3
Tropical Storm,Isidore,13,2002-09-19T09:00:00Z,MMMD 210N 897W,0,0,1,3,4
Tropical Storm,Isidore,13,2002-09-19T09:00:00Z,BURAS LA,0,0,0,4,4
Tropical Storm,Isidore,13,2002-09-19T09:00:00Z,MARATHON FL,7,6,2,2,17
Tropical Storm,Isidore,13,2002-09-19T09:00:00Z,NEW ORLEANS LA,0,0,0,3,3
Tropical Storm,Isidore,13,2002-09-19T09:00:00Z,MIAMI FL,0,3,3,4,10
Tropical Storm,Isidore,13,2002-09-19T09:00:00Z,GULF 29N 85W,0,0,1,7,8
Tropical Storm,Isidore,13,2002-09-19T09:00:00Z,W PALM BEACH FL,0,1,2,4,7
Tropical Storm,Isidore,13,2002-09-19T09:00:00Z,GULF 29N 87W,0,0,1,7,8
Tropical Storm,Isidore,13,2002-09-19T09:00:00Z,FT PIERCE FL,0,0,1,5,6
Tropical Storm,Isidore,13,2002-09-19T09:00:00Z,GULF 28N 89W,0,0,1,8,9
Tropical Storm,Isidore,13,2002-09-19T09:00:00Z,COCOA BEACH FL,0,0,1,4,5
Tropical Storm,Isidore,13,2002-09-19T09:00:00Z,GULF 28N 91W,0,0,0,5,5
Tropical Storm,Isidore,13,2002-09-19T09:00:00Z,DAYTONA BEACH FL,0,0,0,3,3
Tropical Storm,Isidore,13,2002-09-19T09:00:00Z,GULF 28N 93W,0,0,0,2,2
Tropical Storm,Isidore,13,2002-09-19T09:00:00Z,JACKSONVILLE FL,0,0,0,2,2
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,22.0N  83.6W,50,0,0,0,50
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,KEY WEST FL,10,6,2,2,20
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,23.0N  84.5W,31,3,0,0,34
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,MARCO ISLAND FL,0,5,4,5,14
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,23.5N  85.0W,15,12,1,0,28
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,FT MYERS FL,0,2,5,6,13
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,MWCG 193N 814W,99,0,0,0,99
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,VENICE FL,0,1,5,7,13
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,MUCM 214N 779W,0,0,0,2,2
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,TAMPA FL,0,0,2,7,9
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,MUCF 221N 805W,34,0,0,0,34
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,CEDAR KEY FL,0,0,1,6,7
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,MUSN 216N 826W,67,0,0,0,67
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,ST MARKS FL,0,0,0,5,5
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,MUHA 230N 824W,41,0,0,0,41
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,APALACHICOLA FL,0,0,0,7,7
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,MUAN 219N 850W,28,1,0,1,30
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,PANAMA CITY FL,0,0,0,7,7
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,MMCZ 205N 869W,1,3,2,3,9
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,PENSACOLA FL,0,0,0,6,6
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,MYAK 241N 776W,0,0,0,3,3
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,MOBILE AL,0,0,0,5,5
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,MYNN 251N 775W,0,0,0,2,2
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,GULFPORT MS,0,0,0,6,6
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,MYGF 266N 787W,0,0,1,2,3
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,BURAS LA,0,0,0,7,7
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,MMMD 210N 897W,0,0,1,2,3
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,NEW ORLEANS LA,0,0,0,5,5
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,MARATHON FL,4,6,3,3,16
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,NEW IBERIA LA,0,0,0,3,3
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,MIAMI FL,0,2,3,5,10
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,GULF 29N 85W,0,0,1,9,10
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,W PALM BEACH FL,0,0,2,5,7
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,GULF 29N 87W,0,0,1,9,10
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,FT PIERCE FL,0,0,1,5,6
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,GULF 28N 89W,0,0,1,10,11
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,COCOA BEACH FL,0,0,1,4,5
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,GULF 28N 91W,0,0,0,7,7
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,DAYTONA BEACH FL,0,0,0,3,3
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,GULF 28N 93W,0,0,0,3,3
Tropical Storm,Isidore,14,2002-09-19T15:00:00Z,JACKSONVILLE FL,0,0,0,2,2
Hurricane,Isidore,15,2002-09-19T21:00:00Z,22.4N  84.2W,50,0,0,0,50
Hurricane,Isidore,15,2002-09-19T21:00:00Z,FT MYERS FL,0,3,4,4,11
Hurricane,Isidore,15,2002-09-19T21:00:00Z,23.2N  85.0W,35,0,1,0,36
Hurricane,Isidore,15,2002-09-19T21:00:00Z,VENICE FL,0,2,4,5,11
Hurricane,Isidore,15,2002-09-19T21:00:00Z,23.5N  85.5W,23,5,1,1,30
Hurricane,Isidore,15,2002-09-19T21:00:00Z,TAMPA FL,0,0,2,6,8
Hurricane,Isidore,15,2002-09-19T21:00:00Z,MUCF 221N 805W,8,0,1,1,10
Hurricane,Isidore,15,2002-09-19T21:00:00Z,CEDAR KEY FL,0,0,0,5,5
Hurricane,Isidore,15,2002-09-19T21:00:00Z,MUSN 216N 826W,85,0,0,0,85
Hurricane,Isidore,15,2002-09-19T21:00:00Z,ST MARKS FL,0,0,0,3,3
Hurricane,Isidore,15,2002-09-19T21:00:00Z,MUHA 230N 824W,39,0,0,0,39
Hurricane,Isidore,15,2002-09-19T21:00:00Z,APALACHICOLA FL,0,0,0,5,5
Hurricane,Isidore,15,2002-09-19T21:00:00Z,MUAN 219N 850W,36,0,0,1,37
Hurricane,Isidore,15,2002-09-19T21:00:00Z,PANAMA CITY FL,0,0,0,4,4
Hurricane,Isidore,15,2002-09-19T21:00:00Z,MMCZ 205N 869W,2,2,1,3,8
Hurricane,Isidore,15,2002-09-19T21:00:00Z,PENSACOLA FL,0,0,0,3,3
Hurricane,Isidore,15,2002-09-19T21:00:00Z,MYGF 266N 787W,0,0,0,2,2
Hurricane,Isidore,15,2002-09-19T21:00:00Z,MOBILE AL,0,0,0,2,2
Hurricane,Isidore,15,2002-09-19T21:00:00Z,MMMD 210N 897W,0,0,1,4,5
Hurricane,Isidore,15,2002-09-19T21:00:00Z,GULFPORT MS,0,0,0,3,3
Hurricane,Isidore,15,2002-09-19T21:00:00Z,MARATHON FL,3,4,3,3,13
Hurricane,Isidore,15,2002-09-19T21:00:00Z,BURAS LA,0,0,0,4,4
Hurricane,Isidore,15,2002-09-19T21:00:00Z,MIAMI FL,0,1,3,4,8
Hurricane,Isidore,15,2002-09-19T21:00:00Z,NEW ORLEANS LA,0,0,0,3,3
Hurricane,Isidore,15,2002-09-19T21:00:00Z,W PALM BEACH FL,0,0,2,3,5
Hurricane,Isidore,15,2002-09-19T21:00:00Z,GULF 29N 85W,0,0,1,6,7
Hurricane,Isidore,15,2002-09-19T21:00:00Z,FT PIERCE FL,0,0,1,3,4
Hurricane,Isidore,15,2002-09-19T21:00:00Z,GULF 29N 87W,0,0,0,7,7
Hurricane,Isidore,15,2002-09-19T21:00:00Z,COCOA BEACH FL,0,0,0,3,3
Hurricane,Isidore,15,2002-09-19T21:00:00Z,GULF 28N 89W,0,0,1,8,9
Hurricane,Isidore,15,2002-09-19T21:00:00Z,DAYTONA BEACH FL,0,0,0,2,2
Hurricane,Isidore,15,2002-09-19T21:00:00Z,GULF 28N 91W,0,0,0,6,6
Hurricane,Isidore,15,2002-09-19T21:00:00Z,KEY WEST FL,10,4,2,2,18
Hurricane,Isidore,15,2002-09-19T21:00:00Z,GULF 28N 93W,0,0,0,2,2
Hurricane,Isidore,15,2002-09-19T21:00:00Z,MARCO ISLAND FL,1,4,4,4,13
Hurricane,Isidore,16,2002-09-20T03:00:00Z,22.5N  84.5W,53,0,0,0,53
Hurricane,Isidore,16,2002-09-20T03:00:00Z,TAMPA FL,0,0,1,5,6
Hurricane,Isidore,16,2002-09-20T03:00:00Z,23.0N  85.5W,34,1,0,0,35
Hurricane,Isidore,16,2002-09-20T03:00:00Z,CEDAR KEY FL,0,0,0,4,4
Hurricane,Isidore,16,2002-09-20T03:00:00Z,23.5N  86.5W,14,8,2,1,25
Hurricane,Isidore,16,2002-09-20T03:00:00Z,ST MARKS FL,0,0,0,3,3
Hurricane,Isidore,16,2002-09-20T03:00:00Z,MWCG 193N 814W,0,0,0,3,3
Hurricane,Isidore,16,2002-09-20T03:00:00Z,APALACHICOLA FL,0,0,0,5,5
Hurricane,Isidore,16,2002-09-20T03:00:00Z,MUCF 221N 805W,1,1,2,3,7
Hurricane,Isidore,16,2002-09-20T03:00:00Z,PANAMA CITY FL,0,0,0,5,5
Hurricane,Isidore,16,2002-09-20T03:00:00Z,MUSN 216N 826W,99,0,0,0,99
Hurricane,Isidore,16,2002-09-20T03:00:00Z,PENSACOLA FL,0,0,0,5,5
Hurricane,Isidore,16,2002-09-20T03:00:00Z,MUHA 230N 824W,38,0,0,0,38
Hurricane,Isidore,16,2002-09-20T03:00:00Z,MOBILE AL,0,0,0,4,4
Hurricane,Isidore,16,2002-09-20T03:00:00Z,MUAN 219N 850W,39,0,0,0,39
Hurricane,Isidore,16,2002-09-20T03:00:00Z,GULFPORT MS,0,0,0,5,5
Hurricane,Isidore,16,2002-09-20T03:00:00Z,MMCZ 205N 869W,2,2,1,5,10
Hurricane,Isidore,16,2002-09-20T03:00:00Z,BURAS LA,0,0,0,7,7
Hurricane,Isidore,16,2002-09-20T03:00:00Z,MMMD 210N 897W,0,0,2,4,6
Hurricane,Isidore,16,2002-09-20T03:00:00Z,NEW ORLEANS LA,0,0,0,6,6
Hurricane,Isidore,16,2002-09-20T03:00:00Z,MARATHON FL,1,4,2,4,11
Hurricane,Isidore,16,2002-09-20T03:00:00Z,NEW IBERIA LA,0,0,0,4,4
Hurricane,Isidore,16,2002-09-20T03:00:00Z,MIAMI FL,0,1,1,4,6
Hurricane,Isidore,16,2002-09-20T03:00:00Z,PORT ARTHUR TX,0,0,0,2,2
Hurricane,Isidore,16,2002-09-20T03:00:00Z,W PALM BEACH FL,0,0,1,3,4
Hurricane,Isidore,16,2002-09-20T03:00:00Z,GALVESTON TX,0,0,0,2,2
Hurricane,Isidore,16,2002-09-20T03:00:00Z,FT PIERCE FL,0,0,0,3,3
Hurricane,Isidore,16,2002-09-20T03:00:00Z,GULF 29N 85W,0,0,1,6,7
Hurricane,Isidore,16,2002-09-20T03:00:00Z,COCOA BEACH FL,0,0,0,2,2
Hurricane,Isidore,16,2002-09-20T03:00:00Z,GULF 29N 87W,0,0,1,8,9
Hurricane,Isidore,16,2002-09-20T03:00:00Z,KEY WEST FL,7,4,1,3,15
Hurricane,Isidore,16,2002-09-20T03:00:00Z,GULF 28N 89W,0,0,2,10,12
Hurricane,Isidore,16,2002-09-20T03:00:00Z,MARCO ISLAND FL,0,3,2,5,10
Hurricane,Isidore,16,2002-09-20T03:00:00Z,GULF 28N 91W,0,0,1,8,9
Hurricane,Isidore,16,2002-09-20T03:00:00Z,FT MYERS FL,0,1,3,5,9
Hurricane,Isidore,16,2002-09-20T03:00:00Z,GULF 28N 93W,0,0,0,5,5
Hurricane,Isidore,16,2002-09-20T03:00:00Z,VENICE FL,0,1,2,6,9
Hurricane,Isidore,16,2002-09-20T03:00:00Z,GULF 28N 95W,0,0,0,2,2
Hurricane,Isidore,17,2002-09-20T09:00:00Z,22.7N  85.2W,43,0,0,0,43
Hurricane,Isidore,17,2002-09-20T09:00:00Z,TAMPA FL,0,0,0,4,4
Hurricane,Isidore,17,2002-09-20T09:00:00Z,23.0N  86.0W,32,0,1,0,33
Hurricane,Isidore,17,2002-09-20T09:00:00Z,CEDAR KEY FL,0,0,0,4,4
Hurricane,Isidore,17,2002-09-20T09:00:00Z,23.2N  86.8W,23,2,2,1,28
Hurricane,Isidore,17,2002-09-20T09:00:00Z,ST MARKS FL,0,0,0,3,3
Hurricane,Isidore,17,2002-09-20T09:00:00Z,MWCG 193N 814W,0,0,1,1,2
Hurricane,Isidore,17,2002-09-20T09:00:00Z,APALACHICOLA FL,0,0,0,5,5
Hurricane,Isidore,17,2002-09-20T09:00:00Z,MUCF 221N 805W,0,1,1,2,4
Hurricane,Isidore,17,2002-09-20T09:00:00Z,PANAMA CITY FL,0,0,0,5,5
Hurricane,Isidore,17,2002-09-20T09:00:00Z,MUSN 216N 826W,99,0,0,0,99
Hurricane,Isidore,17,2002-09-20T09:00:00Z,PENSACOLA FL,0,0,0,4,4
Hurricane,Isidore,17,2002-09-20T09:00:00Z,MUHA 230N 824W,24,1,0,0,25
Hurricane,Isidore,17,2002-09-20T09:00:00Z,MOBILE AL,0,0,0,4,4
Hurricane,Isidore,17,2002-09-20T09:00:00Z,MUAN 219N 850W,48,0,0,0,48
Hurricane,Isidore,17,2002-09-20T09:00:00Z,GULFPORT MS,0,0,0,5,5
Hurricane,Isidore,17,2002-09-20T09:00:00Z,MMCZ 205N 869W,2,3,4,5,14
Hurricane,Isidore,17,2002-09-20T09:00:00Z,BURAS LA,0,0,1,6,7
Hurricane,Isidore,17,2002-09-20T09:00:00Z,MZBZ 175N 883W,0,0,0,3,3
Hurricane,Isidore,17,2002-09-20T09:00:00Z,NEW ORLEANS LA,0,0,0,5,5
Hurricane,Isidore,17,2002-09-20T09:00:00Z,MMFR 185N 926W,0,0,0,2,2
Hurricane,Isidore,17,2002-09-20T09:00:00Z,NEW IBERIA LA,0,0,0,4,4
Hurricane,Isidore,17,2002-09-20T09:00:00Z,MMMD 210N 897W,0,1,4,7,12
Hurricane,Isidore,17,2002-09-20T09:00:00Z,PORT ARTHUR TX,0,0,0,2,2
Hurricane,Isidore,17,2002-09-20T09:00:00Z,MARATHON FL,0,1,1,3,5
Hurricane,Isidore,17,2002-09-20T09:00:00Z,GALVESTON TX,0,0,0,2,2
Hurricane,Isidore,17,2002-09-20T09:00:00Z,MIAMI FL,0,0,0,3,3
Hurricane,Isidore,17,2002-09-20T09:00:00Z,GULF 29N 85W,0,0,1,5,6
Hurricane,Isidore,17,2002-09-20T09:00:00Z,W PALM BEACH FL,0,0,0,2,2
Hurricane,Isidore,17,2002-09-20T09:00:00Z,GULF 29N 87W,0,0,2,6,8
Hurricane,Isidore,17,2002-09-20T09:00:00Z,FT PIERCE FL,0,0,0,2,2
Hurricane,Isidore,17,2002-09-20T09:00:00Z,GULF 28N 89W,0,0,5,7,12
Hurricane,Isidore,17,2002-09-20T09:00:00Z,COCOA BEACH FL,0,0,0,2,2
Hurricane,Isidore,17,2002-09-20T09:00:00Z,GULF 28N 91W,0,0,3,7,10
Hurricane,Isidore,17,2002-09-20T09:00:00Z,DAYTONA BEACH FL,0,0,0,2,2
Hurricane,Isidore,17,2002-09-20T09:00:00Z,GULF 28N 93W,0,0,1,5,6
Hurricane,Isidore,17,2002-09-20T09:00:00Z,KEY WEST FL,1,2,2,3,8
Hurricane,Isidore,17,2002-09-20T09:00:00Z,GULF 28N 95W,0,0,0,3,3
Hurricane,Isidore,17,2002-09-20T09:00:00Z,MARCO ISLAND FL,0,0,1,4,5
Hurricane,Isidore,17,2002-09-20T09:00:00Z,GULF 27N 96W,0,0,0,2,2
Hurricane,Isidore,17,2002-09-20T09:00:00Z,FT MYERS FL,0,0,1,4,5
Hurricane,Isidore,17,2002-09-20T09:00:00Z,GULF 25N 96W,0,0,0,2,2
Hurricane,Isidore,17,2002-09-20T09:00:00Z,VENICE FL,0,0,1,5,6
Hurricane,Isidore,18,2002-09-20T15:00:00Z,22.5N  85.5W,51,0,0,0,51
Hurricane,Isidore,18,2002-09-20T15:00:00Z,FT MYERS FL,0,0,0,3,3
Hurricane,Isidore,18,2002-09-20T15:00:00Z,22.8N  86.4W,30,1,0,1,32
Hurricane,Isidore,18,2002-09-20T15:00:00Z,VENICE FL,0,0,0,3,3
Hurricane,Isidore,18,2002-09-20T15:00:00Z,23.0N  87.5W,16,6,2,1,25
Hurricane,Isidore,18,2002-09-20T15:00:00Z,TAMPA FL,0,0,0,2,2
Hurricane,Isidore,18,2002-09-20T15:00:00Z,MUCF 221N 805W,0,0,1,2,3
Hurricane,Isidore,18,2002-09-20T15:00:00Z,APALACHICOLA FL,0,0,0,2,2
Hurricane,Isidore,18,2002-09-20T15:00:00Z,MUSN 216N 826W,99,0,0,0,99
Hurricane,Isidore,18,2002-09-20T15:00:00Z,PANAMA CITY FL,0,0,0,2,2
Hurricane,Isidore,18,2002-09-20T15:00:00Z,MUHA 230N 824W,19,0,1,0,20
Hurricane,Isidore,18,2002-09-20T15:00:00Z,GULFPORT MS,0,0,0,2,2
Hurricane,Isidore,18,2002-09-20T15:00:00Z,MUAN 219N 850W,66,0,0,0,66
Hurricane,Isidore,18,2002-09-20T15:00:00Z,BURAS LA,0,0,0,3,3
Hurricane,Isidore,18,2002-09-20T15:00:00Z,MMCZ 205N 869W,9,3,1,3,16
Hurricane,Isidore,18,2002-09-20T15:00:00Z,NEW ORLEANS LA,0,0,0,2,2
Hurricane,Isidore,18,2002-09-20T15:00:00Z,MZBZ 175N 883W,0,0,0,3,3
Hurricane,Isidore,18,2002-09-20T15:00:00Z,NEW IBERIA LA,0,0,0,2,2
Hurricane,Isidore,18,2002-09-20T15:00:00Z,MMSO 238N 982W,0,0,0,2,2
Hurricane,Isidore,18,2002-09-20T15:00:00Z,BROWNSVILLE TX,0,0,0,2,2
Hurricane,Isidore,18,2002-09-20T15:00:00Z,MMTM 222N 979W,0,0,0,2,2
Hurricane,Isidore,18,2002-09-20T15:00:00Z,GULF 29N 85W,0,0,0,3,3
Hurricane,Isidore,18,2002-09-20T15:00:00Z,MMTX 210N 974W,0,0,0,2,2
Hurricane,Isidore,18,2002-09-20T15:00:00Z,GULF 29N 87W,0,0,0,4,4
Hurricane,Isidore,18,2002-09-20T15:00:00Z,MMVR 192N 961W,0,0,0,2,2
Hurricane,Isidore,18,2002-09-20T15:00:00Z,GULF 28N 89W,0,0,1,6,7
Hurricane,Isidore,18,2002-09-20T15:00:00Z,MMFR 185N 926W,0,0,0,4,4
Hurricane,Isidore,18,2002-09-20T15:00:00Z,GULF 28N 91W,0,0,1,5,6
Hurricane,Isidore,18,2002-09-20T15:00:00Z,MMMD 210N 897W,0,4,4,6,14
Hurricane,Isidore,18,2002-09-20T15:00:00Z,GULF 28N 93W,0,0,0,5,5
Hurricane,Isidore,18,2002-09-20T15:00:00Z,MARATHON FL,0,1,0,3,4
Hurricane,Isidore,18,2002-09-20T15:00:00Z,GULF 28N 95W,0,0,0,3,3
Hurricane,Isidore,18,2002-09-20T15:00:00Z,MIAMI FL,0,0,0,2,2
Hurricane,Isidore,18,2002-09-20T15:00:00Z,GULF 27N 96W,0,0,0,3,3
Hurricane,Isidore,18,2002-09-20T15:00:00Z,KEY WEST FL,1,1,2,2,6
Hurricane,Isidore,18,2002-09-20T15:00:00Z,GULF 25N 96W,0,0,0,4,4
Hurricane,Isidore,18,2002-09-20T15:00:00Z,MARCO ISLAND FL,0,0,1,3,4
Hurricane,Isidore,19,2002-09-20T21:00:00Z,22.8N  86.4W,42,0,0,0,42
Hurricane,Isidore,19,2002-09-20T21:00:00Z,PENSACOLA FL,0,0,0,2,2
Hurricane,Isidore,19,2002-09-20T21:00:00Z,22.9N  87.5W,27,1,1,1,30
Hurricane,Isidore,19,2002-09-20T21:00:00Z,MOBILE AL,0,0,0,3,3
Hurricane,Isidore,19,2002-09-20T21:00:00Z,22.8N  88.5W,17,5,1,2,25
Hurricane,Isidore,19,2002-09-20T21:00:00Z,GULFPORT MS,0,0,0,3,3
Hurricane,Isidore,19,2002-09-20T21:00:00Z,MUSN 216N 826W,4,0,1,1,6
Hurricane,Isidore,19,2002-09-20T21:00:00Z,BURAS LA,0,0,1,5,6
Hurricane,Isidore,19,2002-09-20T21:00:00Z,MUHA 230N 824W,3,1,1,1,6
Hurricane,Isidore,19,2002-09-20T21:00:00Z,NEW ORLEANS LA,0,0,0,4,4
Hurricane,Isidore,19,2002-09-20T21:00:00Z,MUAN 219N 850W,99,0,0,0,99
Hurricane,Isidore,19,2002-09-20T21:00:00Z,NEW IBERIA LA,0,0,0,4,4
Hurricane,Isidore,19,2002-09-20T21:00:00Z,MMCZ 205N 869W,9,2,3,2,16
Hurricane,Isidore,19,2002-09-20T21:00:00Z,PORT ARTHUR TX,0,0,0,3,3
Hurricane,Isidore,19,2002-09-20T21:00:00Z,MZBZ 175N 883W,0,0,1,5,6
Hurricane,Isidore,19,2002-09-20T21:00:00Z,GALVESTON TX,0,0,0,3,3
Hurricane,Isidore,19,2002-09-20T21:00:00Z,MGPB 157N 886W,0,0,0,2,2
Hurricane,Isidore,19,2002-09-20T21:00:00Z,FREEPORT TX,0,0,0,3,3
Hurricane,Isidore,19,2002-09-20T21:00:00Z,MHNJ 165N 859W,0,0,0,2,2
Hurricane,Isidore,19,2002-09-20T21:00:00Z,PORT O CONNOR TX,0,0,0,3,3
Hurricane,Isidore,19,2002-09-20T21:00:00Z,MMSO 238N 982W,0,0,0,3,3
Hurricane,Isidore,19,2002-09-20T21:00:00Z,CORPUSCHRISTI TX,0,0,0,2,2
Hurricane,Isidore,19,2002-09-20T21:00:00Z,MMTM 222N 979W,0,0,0,3,3
Hurricane,Isidore,19,2002-09-20T21:00:00Z,BROWNSVILLE TX,0,0,0,3,3
Hurricane,Isidore,19,2002-09-20T21:00:00Z,MMTX 210N 974W,0,0,0,3,3
Hurricane,Isidore,19,2002-09-20T21:00:00Z,GULF 29N 85W,0,0,0,3,3
Hurricane,Isidore,19,2002-09-20T21:00:00Z,MMVR 192N 961W,0,0,0,4,4
Hurricane,Isidore,19,2002-09-20T21:00:00Z,GULF 29N 87W,0,0,1,4,5
Hurricane,Isidore,19,2002-09-20T21:00:00Z,MMFR 185N 926W,0,0,1,6,7
Hurricane,Isidore,19,2002-09-20T21:00:00Z,GULF 28N 89W,0,0,4,6,10
Hurricane,Isidore,19,2002-09-20T21:00:00Z,MMMD 210N 897W,2,6,5,4,17
Hurricane,Isidore,19,2002-09-20T21:00:00Z,GULF 28N 91W,0,0,3,7,10
Hurricane,Isidore,19,2002-09-20T21:00:00Z,KEY WEST FL,0,1,0,2,3
Hurricane,Isidore,19,2002-09-20T21:00:00Z,GULF 28N 93W,0,0,1,7,8
Hurricane,Isidore,19,2002-09-20T21:00:00Z,MARCO ISLAND FL,0,0,0,2,2
Hurricane,Isidore,19,2002-09-20T21:00:00Z,GULF 28N 95W,0,0,0,5,5
Hurricane,Isidore,19,2002-09-20T21:00:00Z,VENICE FL,0,0,0,2,2
Hurricane,Isidore,19,2002-09-20T21:00:00Z,GULF 27N 96W,0,0,0,5,5
Hurricane,Isidore,19,2002-09-20T21:00:00Z,APALACHICOLA FL,0,0,0,2,2
Hurricane,Isidore,19,2002-09-20T21:00:00Z,GULF 25N 96W,0,0,0,7,7
Hurricane,Isidore,19,2002-09-20T21:00:00Z,PANAMA CITY FL,0,0,0,2,2
Hurricane,Isidore,20,2002-09-21T03:00:00Z,23.0N  87.0W,41,0,0,0,41
Hurricane,Isidore,20,2002-09-21T03:00:00Z,BURAS LA,0,0,0,5,5
Hurricane,Isidore,20,2002-09-21T03:00:00Z,22.5N  88.0W,26,2,0,1,29
Hurricane,Isidore,20,2002-09-21T03:00:00Z,NEW ORLEANS LA,0,0,0,4,4
Hurricane,Isidore,20,2002-09-21T03:00:00Z,22.5N  89.0W,17,6,2,1,26
Hurricane,Isidore,20,2002-09-21T03:00:00Z,NEW IBERIA LA,0,0,0,3,3
Hurricane,Isidore,20,2002-09-21T03:00:00Z,MUSN 216N 826W,0,1,1,1,3
Hurricane,Isidore,20,2002-09-21T03:00:00Z,PORT ARTHUR TX,0,0,0,2,2
Hurricane,Isidore,20,2002-09-21T03:00:00Z,MUHA 230N 824W,2,1,0,2,5
Hurricane,Isidore,20,2002-09-21T03:00:00Z,GALVESTON TX,0,0,0,3,3
Hurricane,Isidore,20,2002-09-21T03:00:00Z,MUAN 219N 850W,99,0,0,0,99
Hurricane,Isidore,20,2002-09-21T03:00:00Z,FREEPORT TX,0,0,0,3,3
Hurricane,Isidore,20,2002-09-21T03:00:00Z,MMCZ 205N 869W,1,7,4,3,15
Hurricane,Isidore,20,2002-09-21T03:00:00Z,PORT O CONNOR TX,0,0,0,3,3
Hurricane,Isidore,20,2002-09-21T03:00:00Z,MZBZ 175N 883W,0,0,1,4,5
Hurricane,Isidore,20,2002-09-21T03:00:00Z,CORPUSCHRISTI TX,0,0,0,2,2
Hurricane,Isidore,20,2002-09-21T03:00:00Z,MMSO 238N 982W,0,0,0,3,3
Hurricane,Isidore,20,2002-09-21T03:00:00Z,BROWNSVILLE TX,0,0,0,3,3
Hurricane,Isidore,20,2002-09-21T03:00:00Z,MMTM 222N 979W,0,0,0,3,3
Hurricane,Isidore,20,2002-09-21T03:00:00Z,GULF 29N 85W,0,0,0,2,2
Hurricane,Isidore,20,2002-09-21T03:00:00Z,MMTX 210N 974W,0,0,0,3,3
Hurricane,Isidore,20,2002-09-21T03:00:00Z,GULF 29N 87W,0,0,0,4,4
Hurricane,Isidore,20,2002-09-21T03:00:00Z,MMVR 192N 961W,0,0,0,3,3
Hurricane,Isidore,20,2002-09-21T03:00:00Z,GULF 28N 89W,0,0,2,7,9
Hurricane,Isidore,20,2002-09-21T03:00:00Z,MMFR 185N 926W,0,0,0,6,6
Hurricane,Isidore,20,2002-09-21T03:00:00Z,GULF 28N 91W,0,0,3,6,9
Hurricane,Isidore,20,2002-09-21T03:00:00Z,MMMD 210N 897W,1,8,5,4,18
Hurricane,Isidore,20,2002-09-21T03:00:00Z,GULF 28N 93W,0,0,2,6,8
Hurricane,Isidore,20,2002-09-21T03:00:00Z,KEY WEST FL,0,0,0,2,2
Hurricane,Isidore,20,2002-09-21T03:00:00Z,GULF 28N 95W,0,0,0,5,5
Hurricane,Isidore,20,2002-09-21T03:00:00Z,PENSACOLA FL,0,0,0,2,2
Hurricane,Isidore,20,2002-09-21T03:00:00Z,GULF 27N 96W,0,0,0,5,5
Hurricane,Isidore,20,2002-09-21T03:00:00Z,MOBILE AL,0,0,0,2,2
Hurricane,Isidore,20,2002-09-21T03:00:00Z,GULF 25N 96W,0,0,1,6,7
Hurricane,Isidore,20,2002-09-21T03:00:00Z,GULFPORT MS,0,0,0,3,3
Hurricane,Isidore,21,2002-09-21T09:00:00Z,22.3N  88.0W,46,0,0,0,46
